Timestamp,Application,Environment,Region,Response_Time_ms,P95_Latency_ms,Request_Throughput_RPM,Error_Rate_%,HTTP_4XX_Count,HTTP_5XX_Count,CPU_Usage_%,Memory_Usage_%,Availability_%,Active_Users,Severity,Event,Health_Status
15-05-2026 15:00,Payment Gateway,Production,Mumbai,319,521,4371,0.23,8,2,34,66,99.99,2058,Info,Service Running Normally,Healthy
15-05-2026 15:00,Inventory Service,Production,Mumbai,273,447,3379,0.67,0,2,50,60,99.99,1431,Info,Health Check Completed,Healthy
15-05-2026 15:00,Order Service,Production,Bengaluru,302,470,9645,0.43,7,1,26,35,99.99,2601,Info,Service Running Normally,Healthy
15-05-2026 15:00,Authentication Service,Production,Hyderabad,680,802,7910,2.51,28,7,89,89,99.57,2822,Warning,Network Latency Increased,Warning
15-05-2026 15:30,Citrix Workspace,Production,Bengaluru,216,297,7660,0.17,0,0,60,41,99.99,2386,Info,Cache Refresh,Healthy
15-05-2026 15:30,Flipkart,Production,Hyderabad,282,365,14370,0.7,6,0,37,65,99.99,5168,Info,Health Check Completed,Healthy
15-05-2026 15:30,Swiggy,Production,Bengaluru,223,326,8339,0.13,7,2,62,66,99.99,4007,Info,Health Check Completed,Healthy
15-05-2026 15:30,Blinkit,Production,Mumbai,224,297,9794,0.38,1,2,27,56,99.99,3598,Info,Health Check Completed,Healthy
15-05-2026 15:30,Microsoft Teams,Production,Hyderabad,622,686,8735,2.92,34,17,87,71,99.48,2773,Warning,High Login Failures,Warning
15-05-2026 15:30,Outlook Web,Production,Hyderabad,149,302,10664,0.43,2,1,37,42,99.99,2826,Info,Service Running Normally,Healthy
15-05-2026 15:30,Payment Gateway,Production,Bengaluru,283,456,7146,0.09,7,0,34,66,99.99,1812,Info,Cache Refresh,Healthy
15-05-2026 15:30,Inventory Service,Production,Bengaluru,956,1170,2569,9.15,68,146,98,90,96.29,1125,Critical,Authentication Service Unavailable,Critical
15-05-2026 15:30,Order Service,Production,Hyderabad,238,384,5009,0.48,7,0,61,45,99.99,2609,Info,Cache Refresh,Healthy
15-05-2026 15:30,Authentication Service,Production,Mumbai,237,326,6162,0.18,4,2,45,66,99.99,2653,Info,Background Synchronization,Healthy
15-05-2026 16:00,Citrix Workspace,Production,Bengaluru,253,315,10723,0.1,8,1,51,57,99.99,2615,Info,Cache Refresh,Healthy
15-05-2026 16:00,Flipkart,Production,Bengaluru,250,322,11909,0.33,2,0,49,66,99.99,5074,Info,Cache Refresh,Healthy
15-05-2026 16:00,Swiggy,Production,Mumbai,213,324,15506,0.72,0,1,58,50,99.99,4047,Info,Service Running Normally,Healthy
15-05-2026 16:00,Blinkit,Production,Mumbai,181,400,6307,0.21,2,0,65,51,99.99,3392,Info,Cache Refresh,Healthy
15-05-2026 16:00,Microsoft Teams,Production,Mumbai,195,311,8697,0.3,1,1,63,35,99.99,2931,Info,Health Check Completed,Healthy
15-05-2026 16:00,Outlook Web,Production,Hyderabad,221,414,8696,0.26,4,2,47,55,99.99,2837,Info,Normal Operation,Healthy
15-05-2026 16:00,Payment Gateway,Production,Bengaluru,1246,1421,4282,8.45,33,205,96,96,98.83,1952,Critical,Disk Space Critical,Critical
15-05-2026 16:00,Inventory Service,Production,Hyderabad,228,434,2370,0.08,8,0,33,66,99.99,933,Info,Normal Operation,Healthy
15-05-2026 16:00,Order Service,Production,Hyderabad,292,470,9521,0.29,8,0,31,45,99.99,2492,Info,Health Check Completed,Healthy
15-05-2026 16:00,Authentication Service,Production,Mumbai,250,450,7228,0.37,7,0,61,50,99.99,2793,Info,Routine Monitoring,Healthy
15-05-2026 16:30,Citrix Workspace,UAT,Mumbai,239,356,6887,0.73,8,1,62,45,99.99,2440,Info,Normal Operation,Healthy
15-05-2026 16:30,Flipkart,Production,Mumbai,298,505,21454,0.25,6,2,31,36,99.99,5176,Info,Routine Monitoring,Healthy
15-05-2026 16:30,Swiggy,Production,Hyderabad,278,363,15065,0.22,0,0,41,48,99.99,4099,Info,Normal Operation,Healthy
15-05-2026 16:30,Blinkit,Production,Bengaluru,665,820,7340,1.58,29,34,89,71,99.42,3059,Warning,Queue Length Increased,Warning
15-05-2026 16:30,Microsoft Teams,Production,Mumbai,175,361,7325,0.1,1,0,62,62,99.99,2626,Info,Service Running Normally,Healthy
15-05-2026 16:30,Outlook Web,Production,Mumbai,181,296,12775,0.07,2,2,62,59,99.99,3296,Info,Service Running Normally,Healthy
15-05-2026 16:30,Payment Gateway,Production,Bengaluru,1210,1289,3382,10.83,62,89,92,91,95.31,1821,Critical,Database Connection Lost,Critical
15-05-2026 16:30,Inventory Service,Production,Mumbai,256,396,5156,0.2,5,1,53,46,99.99,1305,Info,Normal Operation,Healthy
15-05-2026 16:30,Order Service,Production,Bengaluru,208,294,7950,0.23,4,1,27,58,99.99,2334,Info,Routine Monitoring,Healthy
15-05-2026 16:30,Authentication Service,Production,Hyderabad,156,274,5964,0.22,5,1,55,57,99.99,2402,Info,Health Check Completed,Healthy
15-05-2026 17:00,Citrix Workspace,Production,Bengaluru,211,367,6606,0.35,4,0,61,35,99.99,2276,Info,Background Synchronization,Healthy
15-05-2026 17:00,Flipkart,Production,Mumbai,1099,1229,18795,5.91,73,143,92,98,95.74,5341,Critical,High Error Rate,Critical
15-05-2026 17:00,Swiggy,Production,Hyderabad,239,363,9223,0.52,4,1,50,43,99.99,3883,Info,Health Check Completed,Healthy
15-05-2026 17:00,Blinkit,Production,Hyderabad,287,471,8432,0.76,7,1,40,67,99.99,3041,Info,Health Check Completed,Healthy
15-05-2026 17:00,Microsoft Teams,Production,Hyderabad,165,271,10663,0.37,6,2,29,64,99.99,2883,Info,Routine Monitoring,Healthy
15-05-2026 17:00,Outlook Web,Production,Mumbai,227,390,5857,0.12,5,2,44,51,99.99,2764,Info,Cache Refresh,Healthy
15-05-2026 17:00,Payment Gateway,Production,Hyderabad,581,761,6305,3.32,37,22,75,74,99.51,1658,Warning,High Login Failures,Warning
15-05-2026 17:00,Inventory Service,Production,Hyderabad,655,745,2978,3.83,20,31,84,82,99.68,989,Warning,High Request Volume,Warning
15-05-2026 17:00,Order Service,Production,Hyderabad,440,533,6550,3.83,14,16,78,84,99.51,2627,Warning,CPU Usage High,Warning
15-05-2026 17:00,Authentication Service,Production,Mumbai,729,893,8878,3.47,18,24,87,75,99.54,2395,Warning,High API Response Time,Warning
15-05-2026 17:30,Citrix Workspace,Production,Bengaluru,232,327,7457,0.58,4,0,30,35,99.99,2551,Info,Cache Refresh,Healthy
15-05-2026 17:30,Flipkart,Production,Hyderabad,280,351,13621,0.59,1,0,32,56,99.99,4900,Info,Routine Monitoring,Healthy
15-05-2026 17:30,Swiggy,Production,Mumbai,1194,1396,11856,6.45,32,88,96,89,98.95,4368,Critical,Authentication Service Unavailable,Critical
15-05-2026 17:30,Blinkit,Production,Hyderabad,245,423,7443,0.39,0,0,65,63,99.99,3440,Info,Health Check Completed,Healthy
15-05-2026 17:30,Microsoft Teams,Production,Bengaluru,241,397,5465,0.41,1,1,38,46,99.99,2748,Info,Background Synchronization,Healthy
15-05-2026 17:30,Outlook Web,Production,Mumbai,246,402,6257,0.61,7,1,31,45,99.99,3166,Info,Service Running Normally,Healthy
15-05-2026 17:30,Payment Gateway,Production,Mumbai,593,771,4197,4.09,15,18,77,87,99.6,1691,Warning,High Login Failures,Warning
15-05-2026 17:30,Inventory Service,Production,Mumbai,200,349,3004,0.45,4,2,27,42,99.99,1083,Info,Background Synchronization,Healthy
15-05-2026 17:30,Order Service,Production,Hyderabad,306,410,6670,0.24,6,1,62,69,99.99,2684,Info,Cache Refresh,Healthy
15-05-2026 17:30,Authentication Service,Production,Mumbai,546,720,10114,3.05,14,19,85,85,99.4,2828,Warning,High Request Volume,Warning
15-05-2026 18:00,Citrix Workspace,Production,Bengaluru,198,313,4797,0.36,0,0,57,37,99.99,2393,Info,Cache Refresh,Healthy
15-05-2026 18:00,Flipkart,Production,Hyderabad,288,415,17590,0.16,6,1,34,64,99.99,5008,Info,Health Check Completed,Healthy
15-05-2026 18:00,Swiggy,Production,Bengaluru,642,861,12811,1.77,25,33,78,87,99.58,4195,Warning,Queue Length Increased,Warning
15-05-2026 18:00,Blinkit,Production,Mumbai,253,458,21246,0.68,3,2,51,41,99.99,5288,Info,Cache Refresh,Healthy
15-05-2026 18:00,Microsoft Teams,UAT,Hyderabad,234,395,8586,0.22,4,0,56,39,99.99,2530,Info,Health Check Completed,Healthy
15-05-2026 18:00,Outlook Web,Production,Bengaluru,554,672,8726,1.68,18,33,73,74,99.46,3098,Warning,Queue Length Increased,Warning
15-05-2026 18:00,Payment Gateway,Production,Hyderabad,518,615,6294,1.33,29,9,72,77,99.25,1505,Warning,CPU Usage High,Warning
15-05-2026 18:00,Inventory Service,UAT,Bengaluru,221,336,3632,0.4,8,2,43,40,99.99,1413,Info,Routine Monitoring,Healthy
15-05-2026 18:00,Order Service,Production,Bengaluru,203,271,7035,0.21,6,0,42,57,99.99,2235,Info,Service Running Normally,Healthy
15-05-2026 18:00,Authentication Service,Production,Hyderabad,173,309,11266,0.09,6,2,65,62,99.99,2876,Info,Health Check Completed,Healthy
15-05-2026 18:30,Citrix Workspace,Production,Mumbai,255,426,10542,0.22,6,2,43,49,99.99,2706,Info,Health Check Completed,Healthy
15-05-2026 18:30,Flipkart,Production,Mumbai,310,376,15094,0.18,1,2,62,35,99.99,5267,Info,Cache Refresh,Healthy
15-05-2026 18:30,Swiggy,Production,Bengaluru,221,283,12064,0.71,8,2,36,63,99.99,4180,Info,Cache Refresh,Healthy
15-05-2026 18:30,Blinkit,Production,Mumbai,247,422,12663,0.32,6,1,62,41,99.99,4867,Info,Health Check Completed,Healthy
15-05-2026 18:30,Microsoft Teams,Production,Hyderabad,270,405,8451,0.54,6,1,49,51,99.99,2634,Info,Background Synchronization,Healthy
15-05-2026 18:30,Outlook Web,Production,Bengaluru,190,375,8611,0.71,1,2,49,61,99.99,2903,Info,Background Synchronization,Healthy
15-05-2026 18:30,Payment Gateway,Production,Hyderabad,272,338,4739,0.21,7,2,62,41,99.99,2007,Info,Normal Operation,Healthy
15-05-2026 18:30,Inventory Service,Production,Hyderabad,248,438,5445,0.29,5,2,54,62,99.99,1417,Info,Service Running Normally,Healthy
15-05-2026 18:30,Order Service,Production,Hyderabad,292,365,6725,0.44,6,2,53,38,99.99,2168,Info,Service Running Normally,Healthy
15-05-2026 18:30,Authentication Service,Production,Mumbai,159,325,11216,0.42,3,0,26,51,99.99,2748,Info,Background Synchronization,Healthy
15-05-2026 19:00,Citrix Workspace,Production,Hyderabad,197,395,10656,0.24,8,1,25,56,99.99,2585,Info,Cache Refresh,Healthy
15-05-2026 19:00,Flipkart,UAT,Bengaluru,274,369,19692,0.08,8,2,51,67,99.99,4951,Info,Service Running Normally,Healthy
15-05-2026 19:00,Swiggy,Production,Hyderabad,280,451,12784,0.32,1,2,59,60,99.99,6354,Info,Background Synchronization,Healthy
15-05-2026 19:00,Blinkit,Production,Hyderabad,766,907,16524,2.29,40,25,71,81,99.5,5268,Warning,CPU Usage High,Warning
15-05-2026 19:00,Microsoft Teams,Production,Mumbai,236,347,7908,0.36,4,2,40,44,99.99,3064,Info,Background Synchronization,Healthy
15-05-2026 19:00,Outlook Web,Production,Hyderabad,188,305,8483,0.31,8,0,37,44,99.99,2950,Info,Service Running Normally,Healthy
15-05-2026 19:00,Payment Gateway,Production,Hyderabad,296,379,7699,0.47,2,2,58,64,99.99,2072,Info,Health Check Completed,Healthy
15-05-2026 19:00,Inventory Service,Production,Hyderabad,254,458,5021,0.16,2,0,57,50,99.99,1267,Info,Normal Operation,Healthy
15-05-2026 19:00,Order Service,Production,Bengaluru,271,347,8675,0.19,4,0,44,41,99.99,2300,Info,Background Synchronization,Healthy
15-05-2026 19:00,Authentication Service,Production,Bengaluru,169,273,4749,0.25,6,0,58,37,99.99,2577,Info,Cache Refresh,Healthy
15-05-2026 19:30,Citrix Workspace,Production,Hyderabad,251,433,9718,0.15,6,1,60,63,99.99,2494,Info,Routine Monitoring,Healthy
15-05-2026 19:30,Flipkart,Production,Mumbai,252,323,17021,0.7,2,2,57,48,99.99,5001,Info,Routine Monitoring,Healthy
15-05-2026 19:30,Swiggy,Production,Mumbai,214,301,22133,0.21,7,1,45,63,99.99,6402,Info,Routine Monitoring,Healthy
15-05-2026 19:30,Blinkit,Production,Bengaluru,209,305,11659,0.67,3,2,48,56,99.99,4969,Info,Service Running Normally,Healthy
15-05-2026 19:30,Microsoft Teams,Production,Bengaluru,630,785,7009,3.92,11,26,75,85,99.69,3046,Warning,Memory Usage High,Warning
15-05-2026 19:30,Outlook Web,Production,Mumbai,609,772,12694,2.11,20,15,87,84,99.27,3180,Warning,Queue Length Increased,Warning
15-05-2026 19:30,Payment Gateway,Production,Hyderabad,332,418,7755,0.25,7,1,43,37,99.99,2057,Info,Service Running Normally,Healthy
15-05-2026 19:30,Inventory Service,Production,Hyderabad,1278,1436,3280,8.36,79,61,94,98,98.67,1013,Critical,Application Down,Critical
15-05-2026 19:30,Order Service,Production,Bengaluru,206,370,6894,0.43,7,1,31,40,99.99,2265,Info,Cache Refresh,Healthy
15-05-2026 19:30,Authentication Service,UAT,Hyderabad,178,386,10649,0.17,0,0,27,35,99.99,2833,Info,Service Running Normally,Healthy
15-05-2026 20:00,Citrix Workspace,Production,Hyderabad,1146,1333,5682,9.46,54,131,91,91,97.19,2431,Critical,Payment Gateway Failure,Critical
15-05-2026 20:00,Flipkart,Production,Mumbai,261,347,20393,0.31,2,2,58,37,99.99,5038,Info,Normal Operation,Healthy
15-05-2026 20:00,Swiggy,UAT,Hyderabad,585,664,28024,1.49,25,32,89,87,99.69,6863,Warning,CPU Usage High,Warning
15-05-2026 20:00,Blinkit,Production,Hyderabad,188,363,14350,0.14,8,0,46,59,99.99,5212,Info,Cache Refresh,Healthy
15-05-2026 20:00,Microsoft Teams,UAT,Bengaluru,175,361,8787,0.54,1,0,46,65,99.99,3063,Info,Routine Monitoring,Healthy
15-05-2026 20:00,Outlook Web,Production,Bengaluru,224,294,10993,0.74,8,0,36,47,99.99,2718,Info,Background Synchronization,Healthy
15-05-2026 20:00,Payment Gateway,Production,Hyderabad,273,448,5083,0.38,1,0,55,38,99.99,1980,Info,Cache Refresh,Healthy
15-05-2026 20:00,Inventory Service,Production,Mumbai,276,361,2589,0.4,8,0,49,68,99.99,1425,Info,Routine Monitoring,Healthy
15-05-2026 20:00,Order Service,UAT,Mumbai,307,389,7262,0.6,5,1,49,66,99.99,2279,Info,Routine Monitoring,Healthy
15-05-2026 20:00,Authentication Service,Production,Hyderabad,196,259,6619,0.08,5,1,62,43,99.99,2333,Info,Cache Refresh,Healthy
15-05-2026 20:30,Citrix Workspace,Production,Mumbai,286,452,7586,0.66,1,0,28,67,99.99,2778,Info,Health Check Completed,Healthy
15-05-2026 20:30,Flipkart,Production,Mumbai,291,451,12203,0.69,0,0,49,64,99.99,5291,Info,Normal Operation,Healthy
15-05-2026 20:30,Swiggy,Production,Hyderabad,475,596,14678,4.72,39,38,80,73,99.26,6841,Warning,Network Latency Increased,Warning
15-05-2026 20:30,Blinkit,Production,Bengaluru,282,425,15162,0.32,7,1,57,60,99.99,5292,Info,Background Synchronization,Healthy
15-05-2026 20:30,Microsoft Teams,Production,Hyderabad,174,238,10251,0.41,5,1,36,54,99.99,2855,Info,Routine Monitoring,Healthy
15-05-2026 20:30,Outlook Web,Production,Hyderabad,589,659,11047,1.72,20,28,89,70,99.39,2829,Warning,High Login Failures,Warning
15-05-2026 20:30,Payment Gateway,Production,Mumbai,286,485,4081,0.1,6,1,64,49,99.99,1763,Info,Service Running Normally,Healthy
15-05-2026 20:30,Inventory Service,Production,Mumbai,230,411,4885,0.36,6,1,43,61,99.99,1277,Info,Routine Monitoring,Healthy
15-05-2026 20:30,Order Service,Production,Bengaluru,254,321,6463,0.68,0,1,32,68,99.99,2152,Info,Service Running Normally,Healthy
15-05-2026 20:30,Authentication Service,Production,Bengaluru,207,425,5602,0.55,1,0,47,70,99.99,2373,Info,Background Synchronization,Healthy
15-05-2026 21:00,Citrix Workspace,Production,Mumbai,219,329,5427,0.31,8,2,50,58,99.99,2704,Info,Health Check Completed,Healthy
15-05-2026 21:00,Flipkart,Production,Bengaluru,275,448,19989,0.12,1,0,38,60,99.99,5194,Info,Routine Monitoring,Healthy
15-05-2026 21:00,Swiggy,Production,Bengaluru,262,412,17250,0.79,1,0,46,48,99.99,4165,Info,Normal Operation,Healthy
15-05-2026 21:00,Blinkit,Production,Bengaluru,212,368,9811,0.36,8,1,25,49,99.99,4937,Info,Cache Refresh,Healthy
15-05-2026 21:00,Microsoft Teams,UAT,Mumbai,270,456,7037,0.73,5,0,46,49,99.99,2941,Info,Service Running Normally,Healthy
15-05-2026 21:00,Outlook Web,Production,Hyderabad,182,245,5660,0.2,0,1,50,56,99.99,2743,Info,Service Running Normally,Healthy
15-05-2026 21:00,Payment Gateway,Production,Bengaluru,290,428,3170,0.1,0,1,58,57,99.99,1730,Info,Routine Monitoring,Healthy
15-05-2026 21:00,Inventory Service,Production,Mumbai,275,439,2529,0.38,7,2,30,46,99.99,1099,Info,Background Synchronization,Healthy
15-05-2026 21:00,Order Service,Production,Bengaluru,219,425,7329,0.6,2,0,40,69,99.99,2687,Info,Health Check Completed,Healthy
15-05-2026 21:00,Authentication Service,Production,Hyderabad,199,360,6943,0.28,4,1,64,43,99.99,2677,Info,Routine Monitoring,Healthy
15-05-2026 21:30,Citrix Workspace,Production,Hyderabad,220,407,11233,0.79,3,2,48,37,99.99,2722,Info,Cache Refresh,Healthy
15-05-2026 21:30,Flipkart,Production,Bengaluru,267,376,11149,0.61,3,2,60,54,99.99,4975,Info,Health Check Completed,Healthy
15-05-2026 21:30,Swiggy,Production,Bengaluru,483,668,9407,1.3,12,8,82,74,99.56,4330,Warning,High Login Failures,Warning
15-05-2026 21:30,Blinkit,UAT,Mumbai,217,342,13098,0.53,5,0,58,40,99.99,5058,Info,Service Running Normally,Healthy
15-05-2026 21:30,Microsoft Teams,Production,Hyderabad,223,332,10624,0.39,7,2,64,62,99.99,2996,Info,Cache Refresh,Healthy
15-05-2026 21:30,Outlook Web,Production,Hyderabad,182,350,9044,0.29,0,0,57,42,99.99,2822,Info,Background Synchronization,Healthy
15-05-2026 21:30,Payment Gateway,Production,Bengaluru,317,514,5988,0.64,6,0,65,49,99.99,2030,Info,Normal Operation,Healthy
15-05-2026 21:30,Inventory Service,Production,Mumbai,229,330,2373,0.49,0,1,26,39,99.99,1004,Info,Normal Operation,Healthy
15-05-2026 21:30,Order Service,Production,Hyderabad,707,844,8804,3.1,15,20,87,80,99.63,2229,Warning,CPU Usage High,Warning
15-05-2026 21:30,Authentication Service,Production,Hyderabad,242,373,7594,0.32,7,2,46,38,99.99,2812,Info,Cache Refresh,Healthy
15-05-2026 22:00,Citrix Workspace,Production,Mumbai,223,310,7105,0.53,4,2,57,58,99.99,2663,Info,Service Running Normally,Healthy
15-05-2026 22:00,Flipkart,Production,Hyderabad,282,433,14614,0.37,8,0,62,62,99.99,5147,Info,Normal Operation,Healthy
15-05-2026 22:00,Swiggy,Production,Bengaluru,310,476,9748,0.32,4,1,27,37,99.99,4045,Info,Cache Refresh,Healthy
15-05-2026 22:00,Blinkit,Production,Hyderabad,1038,1118,7254,11.12,72,248,93,97,97.09,3295,Critical,High Error Rate,Critical
15-05-2026 22:00,Microsoft Teams,Production,Mumbai,229,401,7239,0.37,8,1,56,39,99.99,2775,Info,Background Synchronization,Healthy
15-05-2026 22:00,Outlook Web,Production,Bengaluru,141,249,10124,0.11,2,0,28,59,99.99,3165,Info,Routine Monitoring,Healthy
15-05-2026 22:00,Payment Gateway,Production,Mumbai,234,424,7694,0.56,1,1,37,41,99.99,2094,Info,Service Running Normally,Healthy
15-05-2026 22:00,Inventory Service,Production,Bengaluru,276,449,4496,0.55,1,1,52,64,99.99,1186,Info,Normal Operation,Healthy
15-05-2026 22:00,Order Service,Production,Hyderabad,1490,1688,8842,8.19,68,234,94,92,96.37,2235,Critical,Database Connection Lost,Critical
15-05-2026 22:00,Authentication Service,Production,Bengaluru,258,329,7845,0.41,5,1,60,41,99.99,2472,Info,Cache Refresh,Healthy
15-05-2026 22:30,Citrix Workspace,Production,Bengaluru,220,362,10434,0.71,2,0,49,39,99.99,2714,Info,Cache Refresh,Healthy
15-05-2026 22:30,Flipkart,Production,Bengaluru,283,376,12688,0.52,1,0,62,54,99.99,5019,Info,Cache Refresh,Healthy
15-05-2026 22:30,Swiggy,Production,Bengaluru,237,356,12600,0.43,2,1,44,68,99.99,3878,Info,Health Check Completed,Healthy
15-05-2026 22:30,Blinkit,Production,Bengaluru,226,355,11741,0.77,6,0,55,56,99.99,3391,Info,Service Running Normally,Healthy
15-05-2026 22:30,Microsoft Teams,Production,Hyderabad,209,398,8729,0.7,5,2,61,67,99.99,2651,Info,Service Running Normally,Healthy
15-05-2026 22:30,Outlook Web,Production,Bengaluru,558,684,11487,4.76,33,23,86,80,99.65,2798,Warning,Network Latency Increased,Warning
15-05-2026 22:30,Payment Gateway,Production,Bengaluru,317,425,6298,0.2,0,0,59,49,99.99,1771,Info,Health Check Completed,Healthy
15-05-2026 22:30,Inventory Service,Production,Hyderabad,1006,1226,2773,9.33,72,70,97,90,98.8,1290,Critical,Database Connection Lost,Critical
15-05-2026 22:30,Order Service,Production,Mumbai,269,424,4916,0.79,4,1,65,41,99.99,2338,Info,Health Check Completed,Healthy
15-05-2026 22:30,Authentication Service,Production,Bengaluru,516,647,7310,2.13,39,24,84,86,99.27,2634,Warning,High API Response Time,Warning
15-05-2026 23:00,Citrix Workspace,Production,Mumbai,742,940,8868,3.52,36,38,76,89,99.26,2731,Warning,High Login Failures,Warning
15-05-2026 23:00,Flipkart,Production,Bengaluru,298,484,16989,0.75,6,0,48,68,99.99,5355,Info,Background Synchronization,Healthy
15-05-2026 23:00,Swiggy,Production,Bengaluru,285,473,14121,0.62,6,1,26,52,99.99,4364,Info,Routine Monitoring,Healthy
15-05-2026 23:00,Blinkit,Production,Bengaluru,189,278,8380,0.78,2,0,54,56,99.99,3228,Info,Routine Monitoring,Healthy
15-05-2026 23:00,Microsoft Teams,Production,Bengaluru,163,368,10664,0.57,5,1,59,62,99.99,2602,Info,Normal Operation,Healthy
15-05-2026 23:00,Outlook Web,Production,Hyderabad,240,345,6528,0.26,3,1,39,40,99.99,3180,Info,Service Running Normally,Healthy
15-05-2026 23:00,Payment Gateway,Production,Bengaluru,322,453,4186,0.2,6,0,40,57,99.99,1504,Info,Background Synchronization,Healthy
15-05-2026 23:00,Inventory Service,Production,Hyderabad,264,383,2677,0.58,6,2,30,47,99.99,1095,Info,Service Running Normally,Healthy
15-05-2026 23:00,Order Service,Production,Mumbai,297,392,4918,0.28,3,2,54,35,99.99,2363,Info,Background Synchronization,Healthy
15-05-2026 23:00,Authentication Service,Production,Hyderabad,245,374,6593,0.75,4,1,37,47,99.99,2661,Info,Health Check Completed,Healthy
15-05-2026 23:30,Citrix Workspace,Production,Bengaluru,288,356,9862,0.5,7,2,31,41,99.99,2643,Info,Service Running Normally,Healthy
15-05-2026 23:30,Flipkart,Production,Mumbai,293,361,10215,0.8,1,2,62,46,99.99,5199,Info,Routine Monitoring,Healthy
15-05-2026 23:30,Swiggy,Production,Hyderabad,266,477,16936,0.62,5,0,38,63,99.99,4035,Info,Normal Operation,Healthy
15-05-2026 23:30,Blinkit,Production,Bengaluru,200,273,8403,0.44,4,0,58,55,99.99,3045,Info,Routine Monitoring,Healthy
15-05-2026 23:30,Microsoft Teams,Production,Mumbai,244,404,6782,0.49,8,2,51,60,99.99,2939,Info,Routine Monitoring,Healthy
15-05-2026 23:30,Outlook Web,Production,Mumbai,149,332,6973,0.7,3,2,36,69,99.99,3137,Info,Routine Monitoring,Healthy
15-05-2026 23:30,Payment Gateway,Production,Mumbai,243,431,4662,0.15,6,2,57,62,99.99,1827,Info,Cache Refresh,Healthy
15-05-2026 23:30,Inventory Service,Production,Hyderabad,179,276,3918,0.58,7,0,51,69,99.99,1026,Info,Cache Refresh,Healthy
15-05-2026 23:30,Order Service,Production,Mumbai,1482,1700,5889,8.84,75,202,94,97,98.11,2433,Critical,Application Down,Critical
15-05-2026 23:30,Authentication Service,UAT,Mumbai,157,222,11623,0.74,5,0,43,44,99.99,2776,Info,Health Check Completed,Healthy
16-05-2026 00:00,Citrix Workspace,Production,Hyderabad,260,432,7186,0.38,4,1,25,51,99.99,2672,Info,Normal Operation,Healthy
16-05-2026 00:00,Flipkart,Production,Bengaluru,268,413,20013,0.79,3,1,52,58,99.99,5181,Info,Cache Refresh,Healthy
16-05-2026 00:00,Swiggy,Production,Mumbai,212,333,16063,0.37,0,0,35,62,99.99,3921,Info,Service Running Normally,Healthy
16-05-2026 00:00,Blinkit,Production,Bengaluru,187,328,9536,0.46,0,0,63,43,99.99,3393,Info,Service Running Normally,Healthy
16-05-2026 00:00,Microsoft Teams,Production,Mumbai,413,559,9344,1.77,11,10,75,82,99.79,2770,Warning,Memory Usage High,Warning
16-05-2026 00:00,Outlook Web,Production,Hyderabad,541,739,5504,2.76,15,40,77,80,99.69,2886,Warning,CPU Usage High,Warning
16-05-2026 00:00,Payment Gateway,Production,Mumbai,449,512,7249,3.28,30,5,78,80,99.71,1809,Warning,Database Response Slow,Warning
16-05-2026 00:00,Inventory Service,Production,Mumbai,272,467,2633,0.38,4,0,29,61,99.99,932,Info,Normal Operation,Healthy
16-05-2026 00:00,Order Service,Production,Bengaluru,310,470,9154,0.18,4,0,28,58,99.99,2506,Info,Routine Monitoring,Healthy
16-05-2026 00:00,Authentication Service,Production,Hyderabad,200,413,7878,0.64,7,2,43,50,99.99,2671,Info,Routine Monitoring,Healthy
16-05-2026 00:30,Citrix Workspace,UAT,Bengaluru,300,390,8961,0.76,6,2,58,58,99.99,2375,Info,Service Running Normally,Healthy
16-05-2026 00:30,Flipkart,Production,Bengaluru,304,373,14724,0.54,3,0,34,42,99.99,5448,Info,Background Synchronization,Healthy
16-05-2026 00:30,Swiggy,Production,Mumbai,313,446,7766,0.67,7,2,37,66,99.99,3936,Info,Service Running Normally,Healthy
16-05-2026 00:30,Blinkit,Production,Bengaluru,263,421,8909,0.22,7,2,39,65,99.99,3513,Info,Background Synchronization,Healthy
16-05-2026 00:30,Microsoft Teams,Production,Hyderabad,253,363,9611,0.13,0,0,60,66,99.99,3011,Info,Routine Monitoring,Healthy
16-05-2026 00:30,Outlook Web,Production,Bengaluru,569,752,8180,2.2,11,23,82,89,99.61,2754,Warning,Network Latency Increased,Warning
16-05-2026 00:30,Payment Gateway,Production,Bengaluru,310,444,3946,0.2,5,2,32,59,99.99,1650,Info,Health Check Completed,Healthy
16-05-2026 00:30,Inventory Service,Production,Hyderabad,1618,1823,4242,5.99,75,242,92,94,95.18,1056,Critical,Service Crash,Critical
16-05-2026 00:30,Order Service,Production,Mumbai,243,347,8539,0.44,3,0,60,57,99.99,2405,Info,Background Synchronization,Healthy
16-05-2026 00:30,Authentication Service,Production,Bengaluru,250,383,10110,0.76,4,2,33,63,99.99,2427,Info,Background Synchronization,Healthy
16-05-2026 01:00,Citrix Workspace,Production,Mumbai,652,721,6848,4.68,29,12,78,81,99.68,2202,Warning,Memory Usage High,Warning
16-05-2026 01:00,Flipkart,Production,Mumbai,334,485,19321,0.46,1,1,63,64,99.99,4989,Info,Cache Refresh,Healthy
16-05-2026 01:00,Swiggy,Production,Hyderabad,211,316,16270,0.49,3,2,34,69,99.99,4089,Info,Health Check Completed,Healthy
16-05-2026 01:00,Blinkit,Production,Hyderabad,234,340,5938,0.53,6,1,33,66,99.99,3020,Info,Normal Operation,Healthy
